state,district,forecast_month,predicted_update_total,predicted_stress_level
Tamil Nadu,Tiruvarur,2026-03-01,7.5,Low
Tamil Nadu,Tuticorin,2026-01-01,5.0,Low
Tamil Nadu,Tuticorin,2026-02-01,6.0,Low
Tamil Nadu,Tuticorin,2026-03-01,7.0,Low
Tamil Nadu,Vellore,2026-01-01,66492.5,High
Tamil Nadu,Vellore,2026-02-01,78260.0,High
Tamil Nadu,Vellore,2026-03-01,90027.5,High
Tamil Nadu,Villupuram,2026-01-01,30924.5,High
Tamil Nadu,Villupuram,2026-02-01,34511.0,High
Tamil Nadu,Villupuram,2026-03-01,38097.5,High
Tamil Nadu,Viluppuram,2026-01-01,21743.5,High
Tamil Nadu,Viluppuram,2026-02-01,22161.0,High
Tamil Nadu,Viluppuram,2026-03-01,22578.5,High
Tamil Nadu,Virudhunagar,2026-01-01,31790.5,High
Tamil Nadu,Virudhunagar,2026-02-01,34412.0,High
Tamil Nadu,Virudhunagar,2026-03-01,37033.5,High
Telangana,Adilabad,2026-01-01,17350.0,High
Telangana,Adilabad,2026-02-01,15883.0,High
Telangana,Adilabad,2026-03-01,14416.0,High
Telangana,Bhadradri Kothagudem,2026-01-01,7546.0,Medium
Telangana,Bhadradri Kothagudem,2026-02-01,5788.0,Medium
Telangana,Bhadradri Kothagudem,2026-03-01,4030.0,Medium
Telangana,Hanumakonda,2026-01-01,4573.5,Medium
Telangana,Hanumakonda,2026-02-01,4553.0,Medium
Telangana,Hanumakonda,2026-03-01,4532.5,Medium
Telangana,Hyderabad,2026-01-01,97255.0,High
Telangana,Hyderabad,2026-02-01,113332.0,High
Telangana,Hyderabad,2026-03-01,129409.0,High
Telangana,Jagitial,2026-01-01,6422.5,Medium
Telangana,Jagitial,2026-02-01,6968.0,Medium
Telangana,Jagitial,2026-03-01,7513.5,Medium
Telangana,Jangaon,2026-01-01,196.0,Low
Telangana,Jangaon,2026-02-01,165.0,Low
Telangana,Jangaon,2026-03-01,134.0,Low
Telangana,Jangoan,2026-01-01,4480.5,Medium
Telangana,Jangoan,2026-02-01,4513.0,Medium
Telangana,Jangoan,2026-03-01,4545.5,Medium
Telangana,Jayashankar Bhupalpally,2026-01-01,2983.0,Medium
Telangana,Jayashankar Bhupalpally,2026-02-01,2673.0,Medium
Telangana,Jayashankar Bhupalpally,2026-03-01,2363.0,Medium
Telangana,Jogulamba Gadwal,2026-01-01,5334.0,Medium
Telangana,Jogulamba Gadwal,2026-02-01,4761.0,Medium
Telangana,Jogulamba Gadwal,2026-03-01,4188.0,Medium
Telangana,K.v. Rangareddy,2026-01-01,75507.5,High
Telangana,K.v. Rangareddy,2026-02-01,79444.0,High
Telangana,K.v. Rangareddy,2026-03-01,83380.5,High
Telangana,Kamareddy,2026-01-01,8348.5,High
Telangana,Kamareddy,2026-02-01,8835.0,High
Telangana,Kamareddy,2026-03-01,9321.5,High
Telangana,Karimnagar,2026-01-01,35488.0,High
Telangana,Karimnagar,2026-02-01,36763.0,High
Telangana,Karimnagar,2026-03-01,38038.0,High
Telangana,Khammam,2026-01-01,17165.5,High
Telangana,Khammam,2026-02-01,15561.0,High
Telangana,Khammam,2026-03-01,13956.5,High
Telangana,Komaram Bheem,2026-01-01,6621.0,Medium
Telangana,Komaram Bheem,2026-02-01,6524.0,Medium
Telangana,Komaram Bheem,2026-03-01,6427.0,Medium
Telangana,Mahabubabad,2026-01-01,5514.0,Medium
Telangana,Mahabubabad,2026-02-01,5118.0,Medium
Telangana,Mahabubabad,2026-03-01,4722.0,Medium
Telangana,Mahabubnagar,2026-01-01,38016.5,High
Telangana,Mahabubnagar,2026-02-01,35468.0,High
Telangana,Mahabubnagar,2026-03-01,32919.5,High
Telangana,Mancherial,2026-01-01,9902.5,High
Telangana,Mancherial,2026-02-01,10778.0,High
Telangana,Mancherial,2026-03-01,11653.5,High
Telangana,Medak,2026-01-01,24729.0,High
Telangana,Medak,2026-02-01,20722.0,High
Telangana,Medak,2026-03-01,16715.0,High
Telangana,Medchal-malkajgiri,2026-01-01,23683.5,High
Telangana,Medchal-malkajgiri,2026-02-01,26121.0,High
Telangana,Medchal-malkajgiri,2026-03-01,28558.5,High
Telangana,Medchal?malkajgiri,2026-01-01,5.5,Low
Telangana,Medchal?malkajgiri,2026-02-01,7.0,Low
Telangana,Medchal?malkajgiri,2026-03-01,8.5,Low
Telangana,Medchal−malkajgiri,2026-01-01,2551.5,Medium
Telangana,Medchal−malkajgiri,2026-02-01,2847.0,Medium
Telangana,Medchal−malkajgiri,2026-03-01,3142.5,Medium
Telangana,Mulugu,2026-01-01,3938.5,Medium
Telangana,Mulugu,2026-02-01,4414.0,Medium
Telangana,Mulugu,2026-03-01,4889.5,Medium
Telangana,Nagarkurnool,2026-01-01,4056.0,Medium
Telangana,Nagarkurnool,2026-02-01,3205.0,Medium
Telangana,Nagarkurnool,2026-03-01,2354.0,Medium
Telangana,Nalgonda,2026-01-01,30095.0,High
Telangana,Nalgonda,2026-02-01,28097.0,High
Telangana,Nalgonda,2026-03-01,26099.0,High
Telangana,Narayanpet,2026-01-01,3982.5,Medium
Telangana,Narayanpet,2026-02-01,3916.0,Medium
Telangana,Narayanpet,2026-03-01,3849.5,Medium
Telangana,Nirmal,2026-01-01,10341.0,High
Telangana,Nirmal,2026-02-01,10697.0,High
Telangana,Nirmal,2026-03-01,11053.0,High
Telangana,Nizamabad,2026-01-01,33632.0,High
Telangana,Nizamabad,2026-02-01,35447.0,High
Telangana,Nizamabad,2026-03-01,37262.0,High
Telangana,Peddapalli,2026-01-01,4004.0,Medium
Telangana,Peddapalli,2026-02-01,4412.0,Medium
Telangana,Peddapalli,2026-03-01,4820.0,Medium
Telangana,Rajanna Sircilla,2026-01-01,3859.0,Medium
Telangana,Rajanna Sircilla,2026-02-01,4013.0,Medium
Telangana,Rajanna Sircilla,2026-03-01,4167.0,Medium
Telangana,Rangareddy,2026-01-01,1682.5,Low
Telangana,Rangareddy,2026-02-01,1834.0,Low
Telangana,Rangareddy,2026-03-01,1985.5,Low
Telangana,Sangareddy,2026-01-01,10217.5,High
Telangana,Sangareddy,2026-02-01,10485.0,High
Telangana,Sangareddy,2026-03-01,10752.5,High
Telangana,Siddipet,2026-01-01,8458.5,High
Telangana,Siddipet,2026-02-01,7060.0,Medium
Telangana,Siddipet,2026-03-01,5661.5,Medium
Telangana,Suryapet,2026-01-01,9209.0,High
Telangana,Suryapet,2026-02-01,7686.0,Medium
Telangana,Suryapet,2026-03-01,6163.0,Medium
Telangana,Vikarabad,2026-01-01,8915.5,High
Telangana,Vikarabad,2026-02-01,7006.0,Medium
Telangana,Vikarabad,2026-03-01,5096.5,Medium
Telangana,Wanaparthy,2026-01-01,4805.0,Medium
Telangana,Wanaparthy,2026-02-01,4319.0,Medium
Telangana,Wanaparthy,2026-03-01,3833.0,Medium
Telangana,Warangal,2026-01-01,16323.0,High
Telangana,Warangal,2026-02-01,15461.0,High
Telangana,Warangal,2026-03-01,14599.0,High
Telangana,Warangal (urban),2026-01-01,26.5,Low
Telangana,Warangal (urban),2026-02-01,25.0,Low
Telangana,Warangal (urban),2026-03-01,23.5,Low
Telangana,Warangal Rural,2026-01-01,4988.0,Medium
Telangana,Warangal Rural,2026-02-01,5250.0,Medium
Telangana,Warangal Rural,2026-03-01,5512.0,Medium
Telangana,Warangal Urban,2026-01-01,5285.0,Medium
Telangana,Warangal Urban,2026-02-01,6222.0,Medium
Telangana,Warangal Urban,2026-03-01,7159.0,Medium
Telangana,Yadadri.,2026-01-01,7927.5,Medium
Telangana,Yadadri.,2026-02-01,8138.0,High
Telangana,Yadadri.,2026-03-01,8348.5,High
Tripura,Dhalai,2026-01-01,10414.0,High
Tripura,Dhalai,2026-02-01,12519.0,High
Tripura,Dhalai,2026-03-01,14624.0,High
Tripura,Dhalai  *,2026-01-01,323.5,Low
Tripura,Dhalai  *,2026-02-01,397.0,Low
Tripura,Dhalai  *,2026-03-01,470.5,Low
Tripura,Gomati,2026-01-01,5424.0,Medium
Tripura,Gomati,2026-02-01,6649.0,Medium
Tripura,Gomati,2026-03-01,7874.0,Medium
Tripura,Khowai,2026-01-01,3659.0,Medium
Tripura,Khowai,2026-02-01,4573.0,Medium
Tripura,Khowai,2026-03-01,5487.0,Medium
Tripura,North Tripura,2026-01-01,12720.5,High
Tripura,North Tripura,2026-02-01,15322.0,High
Tripura,North Tripura,2026-03-01,17923.5,High
Tripura,Sepahijala,2026-01-01,9698.5,High
Tripura,Sepahijala,2026-02-01,11860.0,High
Tripura,Sepahijala,2026-03-01,14021.5,High
Tripura,South Tripura,2026-01-01,17714.0,High
Tripura,South Tripura,2026-02-01,20626.0,High
Tripura,South Tripura,2026-03-01,23538.0,High
Tripura,Unakoti,2026-01-01,4626.0,Medium
Tripura,Unakoti,2026-02-01,5815.0,Medium
Tripura,Unakoti,2026-03-01,7004.0,Medium
Tripura,West Tripura,2026-01-01,25332.0,High
Tripura,West Tripura,2026-02-01,29351.0,High
Tripura,West Tripura,2026-03-01,33370.0,High
Uttar Pradesh,Agra,2026-01-01,100273.5,High
Uttar Pradesh,Agra,2026-02-01,121979.0,High
Uttar Pradesh,Agra,2026-03-01,143684.5,High
Uttar Pradesh,Aligarh,2026-01-01,83879.5,High
Uttar Pradesh,Aligarh,2026-02-01,101977.0,High
Uttar Pradesh,Aligarh,2026-03-01,120074.5,High
Uttar Pradesh,Allahabad,2026-01-01,89322.0,High
Uttar Pradesh,Allahabad,2026-02-01,105471.0,High
Uttar Pradesh,Allahabad,2026-03-01,121620.0,High
Uttar Pradesh,Ambedkar Nagar,2026-01-01,35157.5,High
Uttar Pradesh,Ambedkar Nagar,2026-02-01,41154.0,High
Uttar Pradesh,Ambedkar Nagar,2026-03-01,47150.5,High
Uttar Pradesh,Amethi,2026-01-01,39950.5,High
Uttar Pradesh,Amethi,2026-02-01,47833.0,High
Uttar Pradesh,Amethi,2026-03-01,55715.5,High
Uttar Pradesh,Amroha,2026-01-01,42807.0,High
Uttar Pradesh,Amroha,2026-02-01,51529.0,High
Uttar Pradesh,Amroha,2026-03-01,60251.0,High
Uttar Pradesh,Auraiya,2026-01-01,24391.5,High
Uttar Pradesh,Auraiya,2026-02-01,29360.0,High
Uttar Pradesh,Auraiya,2026-03-01,34328.5,High
Uttar Pradesh,Ayodhya,2026-01-01,6425.0,Medium
Uttar Pradesh,Ayodhya,2026-02-01,7843.0,Medium
Uttar Pradesh,Ayodhya,2026-03-01,9261.0,High
Uttar Pradesh,Azamgarh,2026-01-01,79901.5,High
Uttar Pradesh,Azamgarh,2026-02-01,95858.0,High
Uttar Pradesh,Azamgarh,2026-03-01,111814.5,High
Uttar Pradesh,Baghpat,2026-01-01,23764.5,High
Uttar Pradesh,Baghpat,2026-02-01,28237.0,High
Uttar Pradesh,Baghpat,2026-03-01,32709.5,High
Uttar Pradesh,Bagpat,2026-01-01,10.5,Low
Uttar Pradesh,Bagpat,2026-02-01,13.0,Low
Uttar Pradesh,Bagpat,2026-03-01,15.5,Low
Uttar Pradesh,Bahraich,2026-01-01,93941.5,High
Uttar Pradesh,Bahraich,2026-02-01,115320.0,High
Uttar Pradesh,Bahraich,2026-03-01,136698.5,High
Uttar Pradesh,Ballia,2026-01-01,48562.5,High
Uttar Pradesh,Ballia,2026-02-01,55866.0,High
Uttar Pradesh,Ballia,2026-03-01,63169.5,High
Uttar Pradesh,Balrampur,2026-01-01,53906.5,High
Uttar Pradesh,Balrampur,2026-02-01,66523.0,High
Uttar Pradesh,Balrampur,2026-03-01,79139.5,High
Uttar Pradesh,Banda,2026-01-01,36397.0,High
Uttar Pradesh,Banda,2026-02-01,43478.0,High
Uttar Pradesh,Banda,2026-03-01,50559.0,High
Uttar Pradesh,Bara Banki,2026-01-01,59717.5,High
Uttar Pradesh,Bara Banki,2026-02-01,72199.0,High
Uttar Pradesh,Bara Banki,2026-03-01,84680.5,High
Uttar Pradesh,Barabanki,2026-01-01,3596.0,Medium
Uttar Pradesh,Barabanki,2026-02-01,4434.0,Medium
Uttar Pradesh,Barabanki,2026-03-01,5272.0,Medium
Uttar Pradesh,Bareilly,2026-01-01,111006.5,High
Uttar Pradesh,Bareilly,2026-02-01,135998.0,High
Uttar Pradesh,Bareilly,2026-03-01,160989.5,High
Uttar Pradesh,Basti,2026-01-01,49058.0,High
Uttar Pradesh,Basti,2026-02-01,59040.0,High
Uttar Pradesh,Basti,2026-03-01,69022.0,High
Uttar Pradesh,Bhadohi,2026-01-01,3935.5,Medium
Uttar Pradesh,Bhadohi,2026-02-01,4819.0,Medium
Uttar Pradesh,Bhadohi,2026-03-01,5702.5,Medium
Uttar Pradesh,Bijnor,2026-01-01,92435.0,High
Uttar Pradesh,Bijnor,2026-02-01,110864.0,High
Uttar Pradesh,Bijnor,2026-03-01,129293.0,High
Uttar Pradesh,Budaun,2026-01-01,72643.0,High
Uttar Pradesh,Budaun,2026-02-01,88540.0,High
Uttar Pradesh,Budaun,2026-03-01,104437.0,High
Uttar Pradesh,Bulandshahar,2026-01-01,412.0,Low
Uttar Pradesh,Bulandshahar,2026-02-01,504.0,Low
Uttar Pradesh,Bulandshahar,2026-03-01,596.0,Low
Uttar Pradesh,Bulandshahr,2026-01-01,72212.0,High
Uttar Pradesh,Bulandshahr,2026-02-01,87013.0,High
Uttar Pradesh,Bulandshahr,2026-03-01,101814.0,High
Uttar Pradesh,Chandauli,2026-01-01,32737.5,High
Uttar Pradesh,Chandauli,2026-02-01,37731.0,High
Uttar Pradesh,Chandauli,2026-03-01,42724.5,High
Uttar Pradesh,Chitrakoot,2026-01-01,23054.0,High
Uttar Pradesh,Chitrakoot,2026-02-01,27460.0,High
Uttar Pradesh,Chitrakoot,2026-03-01,31866.0,High
Uttar Pradesh,Deoria,2026-01-01,60702.0,High
Uttar Pradesh,Deoria,2026-02-01,72701.0,High
Uttar Pradesh,Deoria,2026-03-01,84700.0,High
Uttar Pradesh,Etah,2026-01-01,33845.0,High
Uttar Pradesh,Etah,2026-02-01,40857.0,High
Uttar Pradesh,Etah,2026-03-01,47869.0,High
Uttar Pradesh,Etawah,2026-01-01,32089.0,High
Uttar Pradesh,Etawah,2026-02-01,39321.0,High
Uttar Pradesh,Etawah,2026-03-01,46553.0,High
Uttar Pradesh,Faizabad,2026-01-01,35910.0,High
Uttar Pradesh,Faizabad,2026-02-01,42095.0,High
Uttar Pradesh,Faizabad,2026-03-01,48280.0,High
Uttar Pradesh,Farrukhabad,2026-01-01,42494.0,High
Uttar Pradesh,Farrukhabad,2026-02-01,51963.0,High
Uttar Pradesh,Farrukhabad,2026-03-01,61432.0,High
Uttar Pradesh,Fatehpur,2026-01-01,52720.5,High
Uttar Pradesh,Fatehpur,2026-02-01,64129.0,High
Uttar Pradesh,Fatehpur,2026-03-01,75537.5,High
Uttar Pradesh,Firozabad,2026-01-01,55620.5,High
Uttar Pradesh,Firozabad,2026-02-01,68057.0,High
Uttar Pradesh,Firozabad,2026-03-01,80493.5,High
Uttar Pradesh,Gautam Buddha Nagar,2026-01-01,46871.5,High
Uttar Pradesh,Gautam Buddha Nagar,2026-02-01,57634.0,High
Uttar Pradesh,Gautam Buddha Nagar,2026-03-01,68396.5,High
Uttar Pradesh,Ghaziabad,2026-01-01,87268.0,High
Uttar Pradesh,Ghaziabad,2026-02-01,107877.0,High
Uttar Pradesh,Ghaziabad,2026-03-01,128486.0,High
Uttar Pradesh,Ghazipur,2026-01-01,53940.0,High
Uttar Pradesh,Ghazipur,2026-02-01,63229.0,High
Uttar Pradesh,Ghazipur,2026-03-01,72518.0,High
Uttar Pradesh,Gonda,2026-01-01,62411.0,High
Uttar Pradesh,Gonda,2026-02-01,74039.0,High
Uttar Pradesh,Gonda,2026-03-01,85667.0,High
Uttar Pradesh,Gorakhpur,2026-01-01,79681.5,High
Uttar Pradesh,Gorakhpur,2026-02-01,96439.0,High
Uttar Pradesh,Gorakhpur,2026-03-01,113196.5,High
Uttar Pradesh,Hamirpur,2026-01-01,20245.5,High
Uttar Pradesh,Hamirpur,2026-02-01,24338.0,High
Uttar Pradesh,Hamirpur,2026-03-01,28430.5,High
Uttar Pradesh,Hapur,2026-01-01,27095.5,High
Uttar Pradesh,Hapur,2026-02-01,33498.0,High
Uttar Pradesh,Hapur,2026-03-01,39900.5,High
Uttar Pradesh,Hardoi,2026-01-01,73639.0,High
Uttar Pradesh,Hardoi,2026-02-01,88073.0,High
Uttar Pradesh,Hardoi,2026-03-01,102507.0,High
Uttar Pradesh,Hathras,2026-01-01,34962.0,High
Uttar Pradesh,Hathras,2026-02-01,43463.0,High
Uttar Pradesh,Hathras,2026-03-01,51964.0,High
Uttar Pradesh,Jalaun,2026-01-01,30321.5,High
Uttar Pradesh,Jalaun,2026-02-01,36872.0,High
Uttar Pradesh,Jalaun,2026-03-01,43422.5,High
Uttar Pradesh,Jaunpur,2026-01-01,77127.5,High
Uttar Pradesh,Jaunpur,2026-02-01,90563.0,High
Uttar Pradesh,Jaunpur,2026-03-01,103998.5,High
Uttar Pradesh,Jhansi,2026-01-01,47160.5,High
Uttar Pradesh,Jhansi,2026-02-01,58027.0,High
Uttar Pradesh,Jhansi,2026-03-01,68893.5,High
Uttar Pradesh,Jyotiba Phule Nagar,2026-01-01,433.0,Low
Uttar Pradesh,Jyotiba Phule Nagar,2026-02-01,543.0,Low
Uttar Pradesh,Jyotiba Phule Nagar,2026-03-01,653.0,Low
Uttar Pradesh,Kannauj,2026-01-01,32745.0,High
Uttar Pradesh,Kannauj,2026-02-01,39593.0,High
Uttar Pradesh,Kannauj,2026-03-01,46441.0,High
Uttar Pradesh,Kanpur Dehat,2026-01-01,30175.0,High
Uttar Pradesh,Kanpur Dehat,2026-02-01,36050.0,High
Uttar Pradesh,Kanpur Dehat,2026-03-01,41925.0,High
Uttar Pradesh,Kanpur Nagar,2026-01-01,83580.0,High
Uttar Pradesh,Kanpur Nagar,2026-02-01,101556.0,High
Uttar Pradesh,Kanpur Nagar,2026-03-01,119532.0,High
Uttar Pradesh,Kasganj,2026-01-01,39153.0,High
Uttar Pradesh,Kasganj,2026-02-01,49234.0,High
Uttar Pradesh,Kasganj,2026-03-01,59315.0,High
Uttar Pradesh,Kaushambi,2026-01-01,35020.0,High
Uttar Pradesh,Kaushambi,2026-02-01,42377.0,High
Uttar Pradesh,Kaushambi,2026-03-01,49734.0,High
Uttar Pradesh,Kheri,2026-01-01,90418.0,High
Uttar Pradesh,Kheri,2026-02-01,110184.0,High
Uttar Pradesh,Kheri,2026-03-01,129950.0,High
Uttar Pradesh,Kushinagar,2026-01-01,70991.0,High
Uttar Pradesh,Kushinagar,2026-02-01,84832.0,High
Uttar Pradesh,Kushinagar,2026-03-01,98673.0,High
Uttar Pradesh,Kushinagar *,2026-01-01,66.5,Low
Uttar Pradesh,Kushinagar *,2026-02-01,79.0,Low
Uttar Pradesh,Kushinagar *,2026-03-01,91.5,Low
Uttar Pradesh,Lalitpur,2026-01-01,24368.5,High
Uttar Pradesh,Lalitpur,2026-02-01,29521.0,High
Uttar Pradesh,Lalitpur,2026-03-01,34673.5,High
Uttar Pradesh,Lucknow,2026-01-01,122436.0,High
Uttar Pradesh,Lucknow,2026-02-01,152826.0,High
Uttar Pradesh,Lucknow,2026-03-01,183216.0,High
Uttar Pradesh,Maharajganj,2026-01-01,57044.5,High
Uttar Pradesh,Maharajganj,2026-02-01,69659.0,High
Uttar Pradesh,Maharajganj,2026-03-01,82273.5,High
Uttar Pradesh,Mahoba,2026-01-01,19828.5,High
Uttar Pradesh,Mahoba,2026-02-01,24123.0,High
Uttar Pradesh,Mahoba,2026-03-01,28417.5,High
Uttar Pradesh,Mahrajganj,2026-01-01,41.0,Low
Uttar Pradesh,Mahrajganj,2026-02-01,52.0,Low
Uttar Pradesh,Mahrajganj,2026-03-01,63.0,Low
Uttar Pradesh,Mainpuri,2026-01-01,36493.5,High
Uttar Pradesh,Mainpuri,2026-02-01,44635.0,High
Uttar Pradesh,Mainpuri,2026-03-01,52776.5,High
Uttar Pradesh,Mathura,2026-01-01,55082.0,High
Uttar Pradesh,Mathura,2026-02-01,67381.0,High
Uttar Pradesh,Mathura,2026-03-01,79680.0,High
Uttar Pradesh,Mau,2026-01-01,43972.0,High
Uttar Pradesh,Mau,2026-02-01,52168.0,High
Uttar Pradesh,Mau,2026-03-01,60364.0,High
Uttar Pradesh,Meerut,2026-01-01,82441.5,High
Uttar Pradesh,Meerut,2026-02-01,100752.0,High
Uttar Pradesh,Meerut,2026-03-01,119062.5,High
Uttar Pradesh,Mirzapur,2026-01-01,41633.5,High
Uttar Pradesh,Mirzapur,2026-02-01,48678.0,High
Uttar Pradesh,Mirzapur,2026-03-01,55722.5,High
Uttar Pradesh,Moradabad,2026-01-01,71778.5,High
Uttar Pradesh,Moradabad,2026-02-01,87281.0,High
Uttar Pradesh,Moradabad,2026-03-01,102783.5,High
Uttar Pradesh,Muzaffarnagar,2026-01-01,68010.5,High
Uttar Pradesh,Muzaffarnagar,2026-02-01,82675.0,High
Uttar Pradesh,Muzaffarnagar,2026-03-01,97339.5,High
Uttar Pradesh,Pilibhit,2026-01-01,52915.0,High
Uttar Pradesh,Pilibhit,2026-02-01,64206.0,High
Uttar Pradesh,Pilibhit,2026-03-01,75497.0,High
Uttar Pradesh,Pratapgarh,2026-01-01,51383.0,High
Uttar Pradesh,Pratapgarh,2026-02-01,60376.0,High
Uttar Pradesh,Pratapgarh,2026-03-01,69369.0,High
Uttar Pradesh,Prayagraj,2026-01-01,15305.5,High
Uttar Pradesh,Prayagraj,2026-02-01,19156.0,High
Uttar Pradesh,Prayagraj,2026-03-01,23006.5,High
Uttar Pradesh,Rae Bareli,2026-01-01,54647.5,High
Uttar Pradesh,Rae Bareli,2026-02-01,64632.0,High
Uttar Pradesh,Rae Bareli,2026-03-01,74616.5,High
Uttar Pradesh,Raebareli,2026-01-01,11.5,Low
Uttar Pradesh,Raebareli,2026-02-01,14.0,Low
Uttar Pradesh,Raebareli,2026-03-01,16.5,Low
Uttar Pradesh,Rampur,2026-01-01,59701.0,High
Uttar Pradesh,Rampur,2026-02-01,73041.0,High
Uttar Pradesh,Rampur,2026-03-01,86381.0,High
Uttar Pradesh,Saharanpur,2026-01-01,83254.0,High
Uttar Pradesh,Saharanpur,2026-02-01,100548.0,High
Uttar Pradesh,Saharanpur,2026-03-01,117842.0,High
Uttar Pradesh,Sambhal,2026-01-01,59140.5,High
Uttar Pradesh,Sambhal,2026-02-01,72863.0,High
Uttar Pradesh,Sambhal,2026-03-01,86585.5,High
Uttar Pradesh,Sant Kabir Nagar,2026-01-01,42330.5,High
Uttar Pradesh,Sant Kabir Nagar,2026-02-01,51376.0,High
Uttar Pradesh,Sant Kabir Nagar,2026-03-01,60421.5,High
Uttar Pradesh,Sant Ravidas Nagar,2026-01-01,26541.5,High
Uttar Pradesh,Sant Ravidas Nagar,2026-02-01,31319.0,High
Uttar Pradesh,Sant Ravidas Nagar,2026-03-01,36096.5,High
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2026-01-01,170.5,Low
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2026-02-01,209.0,Low
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2026-03-01,247.5,Low
Uttar Pradesh,Shahjahanpur,2026-01-01,66296.5,High
Uttar Pradesh,Shahjahanpur,2026-02-01,79346.0,High
Uttar Pradesh,Shahjahanpur,2026-03-01,92395.5,High
Uttar Pradesh,Shamli,2026-01-01,40617.0,High
Uttar Pradesh,Shamli,2026-02-01,49282.0,High
Uttar Pradesh,Shamli,2026-03-01,57947.0,High
Uttar Pradesh,Shrawasti,2026-01-01,29506.0,High
Uttar Pradesh,Shrawasti,2026-02-01,35525.0,High
Uttar Pradesh,Shrawasti,2026-03-01,41544.0,High
Uttar Pradesh,Siddharthnagar,2026-01-01,62447.0,High
Uttar Pradesh,Siddharthnagar,2026-02-01,76655.0,High
Uttar Pradesh,Siddharthnagar,2026-03-01,90863.0,High
Uttar Pradesh,Sitapur,2026-01-01,94551.0,High
Uttar Pradesh,Sitapur,2026-02-01,114370.0,High
Uttar Pradesh,Sitapur,2026-03-01,134189.0,High
Uttar Pradesh,Sonbhadra,2026-01-01,34987.0,High
Uttar Pradesh,Sonbhadra,2026-02-01,41982.0,High
Uttar Pradesh,Sonbhadra,2026-03-01,48977.0,High
Uttar Pradesh,Sultanpur,2026-01-01,45761.5,High
Uttar Pradesh,Sultanpur,2026-02-01,54258.0,High
Uttar Pradesh,Sultanpur,2026-03-01,62754.5,High
Uttar Pradesh,Unnao,2026-01-01,68466.5,High
Uttar Pradesh,Unnao,2026-02-01,84111.0,High
Uttar Pradesh,Unnao,2026-03-01,99755.5,High
Uttar Pradesh,Varanasi,2026-01-01,100327.5,High
Uttar Pradesh,Varanasi,2026-02-01,123838.0,High
Uttar Pradesh,Varanasi,2026-03-01,147348.5,High
Uttarakhand,Almora,2026-01-01,20774.5,High
Uttarakhand,Almora,2026-02-01,26458.0,High
Uttarakhand,Almora,2026-03-01,32141.5,High
Uttarakhand,Bageshwar,2026-01-01,8191.0,High
Uttarakhand,Bageshwar,2026-02-01,10386.0,High
Uttarakhand,Bageshwar,2026-03-01,12581.0,High
Uttarakhand,Chamoli,2026-01-01,14983.0,High
Uttarakhand,Chamoli,2026-02-01,19053.0,High
Uttarakhand,Chamoli,2026-03-01,23123.0,High
Uttarakhand,Champawat,2026-01-01,12056.0,High
Uttarakhand,Champawat,2026-02-01,15121.0,High
Uttarakhand,Champawat,2026-03-01,18186.0,High
Uttarakhand,Dehradun,2026-01-01,63160.5,High
Uttarakhand,Dehradun,2026-02-01,78561.0,High
Uttarakhand,Dehradun,2026-03-01,93961.5,High
Uttarakhand,Garhwal,2026-01-01,418.5,Low
Uttarakhand,Garhwal,2026-02-01,514.0,Low
Uttarakhand,Garhwal,2026-03-01,609.5,Low
Uttarakhand,Hardwar,2026-01-01,1238.5,Low
Uttarakhand,Hardwar,2026-02-01,1546.0,Low
Uttarakhand,Hardwar,2026-03-01,1853.5,Low
Uttarakhand,Haridwar,2026-01-01,112291.5,High
Uttarakhand,Haridwar,2026-02-01,145028.0,High
Uttarakhand,Haridwar,2026-03-01,177764.5,High
Uttarakhand,Nainital,2026-01-01,46381.0,High
Uttarakhand,Nainital,2026-02-01,58878.0,High
Uttarakhand,Nainital,2026-03-01,71375.0,High
Uttarakhand,Pauri Garhwal,2026-01-01,21574.5,High
Uttarakhand,Pauri Garhwal,2026-02-01,26409.0,High
Uttarakhand,Pauri Garhwal,2026-03-01,31243.5,High
Uttarakhand,Pithoragarh,2026-01-01,17815.5,High
Uttarakhand,Pithoragarh,2026-02-01,22676.0,High
Uttarakhand,Pithoragarh,2026-03-01,27536.5,High
Uttarakhand,Rudraprayag,2026-01-01,10606.5,High
Uttarakhand,Rudraprayag,2026-02-01,13480.0,High
Uttarakhand,Rudraprayag,2026-03-01,16353.5,High
Uttarakhand,Tehri Garhwal,2026-01-01,33128.0,High
Uttarakhand,Tehri Garhwal,2026-02-01,42035.0,High
Uttarakhand,Tehri Garhwal,2026-03-01,50942.0,High
Uttarakhand,Udham Singh Nagar,2026-01-01,111822.0,High
Uttarakhand,Udham Singh Nagar,2026-02-01,142808.0,High
Uttarakhand,Udham Singh Nagar,2026-03-01,173794.0,High
Uttarakhand,Uttarkashi,2026-01-01,14627.5,High
Uttarakhand,Uttarkashi,2026-02-01,18687.0,High
Uttarakhand,Uttarkashi,2026-03-01,22746.5,High
WEST BENGAL,HOOGHLY,2026-01-01,29.5,Low
WEST BENGAL,HOOGHLY,2026-02-01,35.0,Low
WEST BENGAL,HOOGHLY,2026-03-01,40.5,Low
WEST BENGAL,HOWRAH,2026-01-01,2.5,Low
