state,district,month,enrol_total,demo_total,bio_total,update_total,update_pressure,growth_rate,rolling_updates,privacy_flag,confidence_score,service_stress_score,stress_level,enrol_norm,update_norm,pressure_norm,growth_norm,aadhaar_maturity_index,maturity_category
Arunachal Pradesh,Longding,2025-10,85.0,147.0,188.0,335.0,3.9411764705882355,-0.6854460093896714,579.3333333333334,Safe,0.5,-397.10172143974967,Low,0.0051303718010622884,0.0015569084909606357,0.0012660380567260634,0.017667257103876823,0.004539154589446002,Underserved
Arunachal Pradesh,Longding,2025-11,109.0,265.0,372.0,637.0,5.844036697247707,0.9014925373134328,679.0,Safe,1.0,612.1134328358208,High,0.006578947368421052,0.002960449876841567,0.0018773005773362373,0.10679933665008293,0.014575107690896432,Underserved
Arunachal Pradesh,Longding,2025-12,15.0,244.0,214.0,458.0,30.533333333333335,-0.2810047095761381,476.6666666666667,Suppressed,0.5,-133.9455782312925,Low,0.0009053597295992274,0.0021285495189849886,0.009808330656387195,0.04038312986507649,0.007000687865320276,Underserved
Arunachal Pradesh,Lower Dibang Valley,2025-03,0.0,285.0,197.0,482.0,0.0,0.0,482.0,Suppressed,0.5,0.0,Low,0.0,0.0022400892317702282,0.0,0.05616605616605617,0.006288632386136686,Underserved
Arunachal Pradesh,Lower Dibang Valley,2025-04,0.0,0.0,178.0,178.0,0.0,-0.6307053941908713,330.0,Suppressed,0.5,-208.13278008298755,Low,0.0,0.0008272528698238602,0.0,0.020741821571697093,0.0023223580181168674,Underserved
Arunachal Pradesh,Lower Dibang Valley,2025-05,0.0,0.0,233.0,233.0,0.0,0.3089887640449438,297.6666666666667,Suppressed,0.5,91.97565543071161,High,0.0,0.0010828647116233677,0.0,0.07352073644208476,0.007676933057695487,Underserved
Arunachal Pradesh,Lower Dibang Valley,2025-06,0.0,0.0,231.0,231.0,0.0,-0.008583690987124415,214.0,Suppressed,0.5,-1.8369098712446248,Low,0.0,0.0010735697355579309,0.0,0.055683944095961266,0.005890465330263506,Underserved
Arunachal Pradesh,Lower Dibang Valley,2025-07,0.0,0.0,253.0,253.0,0.0,0.09523809523809534,239.0,Suppressed,0.5,22.761904761904788,High,0.0,0.001175814472277734,0.0,0.06151520437234724,0.006504264778918045,Underserved
Arunachal Pradesh,Lower Dibang Valley,2025-09,49.0,256.0,216.0,472.0,9.63265306122449,0.865612648221344,318.6666666666667,Safe,0.5,275.8418972332016,High,0.0029575084500241427,0.0021936143514430452,0.003094331211443781,0.1047841047841048,0.012938364406141807,Underserved
Arunachal Pradesh,Lower Dibang Valley,2025-10,43.0,252.0,580.0,832.0,19.348837209302324,0.7627118644067796,519.0,Safe,0.5,395.8474576271186,High,0.002595364558184452,0.0038667100432216387,0.006215495409348643,0.09900457358084477,0.01334171527619448,Underserved
Arunachal Pradesh,Lower Dibang Valley,2025-11,35.0,260.0,516.0,776.0,22.17142857142857,-0.06730769230769229,693.3333333333334,Safe,0.5,-46.66666666666666,Low,0.0021125060357315307,0.0036064507133894133,0.007122206415492635,0.0523856485394947,0.008589943765357433,Underserved
Arunachal Pradesh,Lower Dibang Valley,2025-12,15.0,200.0,313.0,513.0,34.2,-0.3389175257731959,707.0,Suppressed,0.5,-239.6146907216495,Low,0.0009053597295992274,0.002384161360784496,0.010986186957918408,0.03713039537781806,0.0069876692294405275,Underserved
Arunachal Pradesh,Lower Siang,2025-03,0.0,88.0,64.0,152.0,0.0,0.0,152.0,Suppressed,0.5,0.0,Low,0.0,0.000706418180973184,0.0,0.05616605616605617,0.005828531070897573,Underserved
Arunachal Pradesh,Lower Siang,2025-05,0.0,0.0,22.0,22.0,0.0,-0.8552631578947368,87.0,Suppressed,0.5,-74.40789473684211,Low,0.0,0.00010224473671980295,0.0,0.008129297602981811,0.0008436031813141221,Underserved
Arunachal Pradesh,Lower Siang,2025-09,13.0,97.0,43.0,140.0,10.76923076923077,5.363636363636363,104.66666666666667,Suppressed,0.5,561.3939393939394,High,0.0007846450989859971,0.0006506483245805642,0.003459438088413354,0.35742035742035744,0.036942975896686985,Underserved
Arunachal Pradesh,Lower Siang,2025-10,5.0,35.0,96.0,131.0,26.2,-0.06428571428571428,97.66666666666667,Suppressed,0.5,-6.2785714285714285,Low,0.0003017865765330758,0.0006088209322860994,0.008416318663668487,0.0525553811268097,0.007242162755713728,Underserved
Arunachal Pradesh,Lower Siang,2025-11,20.0,66.0,197.0,263.0,13.15,1.0076335877862594,178.0,Suppressed,0.5,179.3587786259542,High,0.0012071463061323032,0.0012222893526049172,0.004224221008673306,0.1127608608524639,0.012970475615215448,Underserved
Arunachal Pradesh,Lower Siang,2025-12,1.0,66.0,34.0,100.0,100.0,-0.6197718631178708,164.66666666666666,Suppressed,0.5,-102.05576679340939,Low,6.035731530661516e-05,0.0004647488032718316,0.032123353678124,0.02135591489203656,0.008723829791932654,Underserved
Arunachal Pradesh,Lower Subansiri,2025-03,0.0,321.0,209.0,530.0,0.0,0.0,530.0,Suppressed,0.5,0.0,Low,0.0,0.0024631686573407074,0.0,0.05616605616605617,0.00635555621380783,Underserved
Arunachal Pradesh,Lower Subansiri,2025-04,0.0,0.0,347.0,347.0,0.0,-0.34528301886792456,438.5,Suppressed,0.5,-151.40660377358492,Low,0.0,0.0016126783473532555,0.0,0.03677287073513488,0.004161090577719465,Underserved
Arunachal Pradesh,Lower Subansiri,2025-05,0.0,0.0,351.0,351.0,0.0,0.011527377521613813,409.3333333333333,Suppressed,0.5,4.718539865513921,High,0.0,0.0016312682994841289,0.0,0.05681350349938246,0.006170730839783485,Underserved
Arunachal Pradesh,Lower Subansiri,2025-06,0.0,0.0,237.0,237.0,0.0,-0.32478632478632474,311.6666666666667,Suppressed,0.5,-101.22507122507122,Low,0.0,0.0011014546637542408,0.0,0.03792408920614049,0.004122845319740321,Underserved
Arunachal Pradesh,Lower Subansiri,2025-07,0.0,0.0,528.0,528.0,0.0,1.2278481012658227,372.0,Suppressed,0.5,456.75949367088606,High,0.0,0.0024538736812752707,0.0,0.12512944158513778,0.01324910626289636,Underserved
Arunachal Pradesh,Lower Subansiri,2025-09,54.0,450.0,324.0,774.0,14.333333333333334,0.46590909090909083,513.0,Safe,0.5,239.0113636363636,High,0.003259295026557219,0.0035971557373239765,0.004604347360531107,0.08233433233433234,0.011537167437359537,Underserved
Arunachal Pradesh,Lower Subansiri,2025-10,29.0,254.0,442.0,696.0,24.0,-0.10077519379844957,666.0,Suppressed,0.5,-67.11627906976742,Low,0.0017503621438918395,0.003234651670771948,0.00770960488274976,0.05050591097102725,0.008263052432440998,Underserved
Arunachal Pradesh,Lower Subansiri,2025-11,38.0,322.0,230.0,552.0,14.526315789473685,-0.2068965517241379,674.0,Safe,0.5,-139.44827586206895,Low,0.0022935779816513763,0.0025654133940605102,0.004666339797453802,0.04454549282135489,0.007074872452504954,Underserved
Arunachal Pradesh,Lower Subansiri,2025-12,13.0,205.0,199.0,404.0,31.076923076923077,-0.2681159420289855,550.6666666666666,Suppressed,0.5,-147.64251207729467,Low,0.0007846450989859971,0.0018775851652181996,0.009982949912278535,0.04110704110704111,0.006984427682319677,Underserved
Arunachal Pradesh,Namsai,2025-03,0.0,603.0,487.0,1090.0,0.0,0.0,1090.0,Suppressed,0.5,0.0,Low,0.0,0.005065761955662964,0.0,0.05616605616605617,0.007136334203304506,Underserved
Arunachal Pradesh,Namsai,2025-04,0.0,0.0,678.0,678.0,0.0,-0.3779816513761468,884.0,Suppressed,0.5,-334.1357798165138,Low,0.0,0.003150996886183018,0.0,0.03493631750512484,0.004438930816367389,Underserved
Arunachal Pradesh,Namsai,2025-05,0.0,0.0,836.0,836.0,0.0,0.23303834808259594,868.0,Suppressed,0.5,202.27728613569326,High,0.0,0.0038852999953525123,0.0,0.0692549011133082,0.008091080109936574,Underserved
Arunachal Pradesh,Namsai,2025-06,0.0,0.0,898.0,898.0,0.0,0.07416267942583743,804.0,Suppressed,0.5,59.626794258373295,High,0.0,0.004173444253381048,0.0,0.06033148138411297,0.007285181414425612,Underserved
Arunachal Pradesh,Namsai,2025-07,0.0,0.0,732.0,732.0,0.0,-0.18485523385300673,822.0,Suppressed,0.5,-151.95100222717153,Low,0.0,0.003401961239949807,0.0,0.04578346671887874,0.005598935043872817,Underserved
Arunachal Pradesh,Namsai,2025-09,75.0,606.0,445.0,1051.0,14.013333333333334,0.43579234972677594,893.6666666666666,Safe,0.5,389.45309653916206,High,0.004526798647996137,0.00488450992238695,0.00450155262876111,0.08064279375754786,0.012240662337421548,Underserved
Arunachal Pradesh,Namsai,2025-10,40.0,245.0,220.0,465.0,11.625,-0.5575642245480494,749.3333333333334,Safe,0.5,-417.80145892800505,Low,0.0024142926122646064,0.002161081935214017,0.0037343398650819147,0.024849872613906872,0.004845896859877118,Underserved
Arunachal Pradesh,Namsai,2025-11,32.0,418.0,1296.0,1714.0,53.5625,2.686021505376344,1076.6666666666667,Safe,0.5,2891.949820788531,High,0.001931434089811685,0.007965794488079193,0.01720607131384517,0.20702929090025865,0.027306455335143334,Underserved
Arunachal Pradesh,Namsai,2025-12,33.0,360.0,849.0,1209.0,36.63636363636363,-0.29463243873978995,1129.3333333333333,Safe,0.5,-332.73823415013607,Low,0.0019917914051183,0.0056188130315564435,0.0117688286657127,0.03961771406345502,0.008797897611002296,Underserved
Arunachal Pradesh,Pakke Kessang,2025-03,0.0,0.0,18.0,18.0,0.0,0.0,18.0,Suppressed,0.5,0.0,Low,0.0,8.365478458892968e-05,0.0,0.05616605616605617,0.005641702051982296,Underserved
Arunachal Pradesh,Pakke Kessang,2025-09,2.0,26.0,30.0,56.0,28.0,2.111111111111111,37.0,Suppressed,0.5,78.11111111111111,High,0.00012071463061323032,0.0002602593298322257,0.00899453902987472,0.17473884140550808,0.019399155597720714,Underserved
Arunachal Pradesh,Pakke Kessang,2025-10,2.0,24.0,13.0,37.0,18.5,-0.3392857142857143,37.0,Suppressed,0.5,-12.553571428571429,Low,0.00012071463061323032,0.0001719570572105777,0.0059428204304529395,0.037109715681144254,0.004999408623613479,Underserved
Arunachal Pradesh,Pakke Kessang,2025-11,1.0,32.0,17.0,49.0,49.0,0.32432432432432434,47.333333333333336,Suppressed,0.5,15.351351351351353,High,6.035731530661516e-05,0.00022772691360319747,0.01574044330228076,0.07438207438207439,0.010678757098867196,Underserved
Arunachal Pradesh,Pakke Kessang,2025-12,0.0,8.0,2.0,10.0,0.0,-0.7959183673469388,32.0,Suppressed,0.5,-25.46938775510204,Low,0.0,4.6474880327183155e-05,0.0,0.011462460442052277,0.0011601885083033828,Underserved
Arunachal Pradesh,Papum Pare,2025-03,0.0,1474.0,1410.0,2884.0,0.0,0.0,2884.0,Suppressed,0.5,0.0,Low,0.0,0.013403355486359623,0.0,0.05616605616605617,0.009637612262513504,Underserved
Arunachal Pradesh,Papum Pare,2025-04,0.0,0.0,1076.0,1076.0,0.0,-0.6269070735090152,1980.0,Suppressed,0.5,-1241.27600554785,Low,0.0,0.005000697123204908,0.0,0.020955158264450914,0.0035957249634065644,Underserved
Arunachal Pradesh,Papum Pare,2025-05,0.0,0.0,1183.0,1183.0,0.0,0.09944237918215615,1714.3333333333333,Suppressed,0.5,170.47738537794302,High,0.0,0.005497978342705768,0.0,0.0617513424204874,0.007824527744860471,Underserved
Arunachal Pradesh,Papum Pare,2025-06,0.0,0.0,881.0,881.0,0.0,-0.2552831783601014,1046.6666666666667,Suppressed,0.5,-267.1963933502395,Low,0.0,0.004094436956824836,0.0,0.04182780683203338,0.005411111770250789,Underserved
Arunachal Pradesh,Papum Pare,2025-07,0.0,0.0,1432.0,1432.0,0.0,0.6254256526674233,1165.3333333333333,Suppressed,0.5,728.8293605751039,High,0.0,0.006655202862852629,0.0,0.091293748501467,0.011125935709002489,Underserved
Arunachal Pradesh,Papum Pare,2025-09,194.0,1045.0,1799.0,2844.0,14.65979381443299,0.9860335195530727,1719.0,Safe,1.0,1694.9916201117321,High,0.011709319169483342,0.013217455965050891,0.004709217415494054,0.11154767020688809,0.020745574961096223,Underserved
Arunachal Pradesh,Papum Pare,2025-10,170.0,737.0,924.0,1661.0,9.770588235294118,-0.41596343178621664,1979.0,Safe,1.0,-823.1916315049227,Low,0.010260743602124577,0.007719477622345123,0.003138640615256704,0.032803030693326046,0.010328171919937314,Underserved
Arunachal Pradesh,Papum Pare,2025-11,192.0,1028.0,861.0,1889.0,9.838541666666666,0.13726670680313058,2131.3333333333335,Safe,1.0,292.56110776640566,High,0.01158860453887011,0.0087791048938049,0.0031604695363529286,0.06387578573009037,0.014288845763969138,Underserved
Arunachal Pradesh,Papum Pare,2025-12,64.0,888.0,1074.0,1962.0,30.65625,0.03864478560084694,1837.3333333333333,Safe,0.5,71.00335274395611,High,0.00386286817962337,0.009118371520193336,0.009847815611949888,0.05833658136463853,0.012083879986761178,Underserved
Arunachal Pradesh,Shi-yomi,2025-03,0.0,0.0,26.0,26.0,0.0,0.0,26.0,Suppressed,0.5,0.0,Low,0.0,0.00012083468885067621,0.0,0.05616605616605617,0.005652856023260821,Underserved
Arunachal Pradesh,Shi-yomi,2025-04,0.0,0.0,32.0,32.0,0.0,0.23076923076923084,29.0,Suppressed,0.5,6.692307692307694,High,0.0,0.0001487196170469861,0.0,0.06912745374283837,0.006957361259397933,Underserved
Arunachal Pradesh,Shi-yomi,2025-05,0.0,0.0,40.0,40.0,0.0,0.25,32.666666666666664,Suppressed,0.5,8.166666666666666,High,0.0,0.00018589952130873262,0.0,0.07020757020757021,0.007076526877149641,Underserved
Arunachal Pradesh,Shi-yomi,2025-06,0.0,0.0,34.0,34.0,0.0,-0.15000000000000002,35.333333333333336,Suppressed,0.5,-5.300000000000001,Low,0.0,0.00015801459311242275,0.0,0.04774114774114774,0.004821519152048501,Underserved
Arunachal Pradesh,Shi-yomi,2025-07,0.0,0.0,48.0,48.0,0.0,0.41176470588235303,40.666666666666664,Suppressed,0.5,16.74509803921569,High,0.0,0.00022307942557047916,0.0,0.07929325576384401,0.007996249404055545,Underserved
Arunachal Pradesh,Shi-yomi,2025-09,11.0,45.0,28.0,73.0,6.636363636363637,0.5208333333333333,51.666666666666664,Suppressed,0.5,26.909722222222218,High,0.0006639304683727668,0.00033926662638843706,0.002131822562275502,0.08541921041921041,0.00933563772964178,Underserved
Arunachal Pradesh,Shi-yomi,2025-10,8.0,30.0,19.0,49.0,6.125,-0.3287671232876712,56.666666666666664,Suppressed,0.5,-18.63013698630137,Low,0.0004828585224529213,0.00022772691360319747,0.001967555412785095,0.037700503453928114,0.004425022911011958,Underserved
Arunachal Pradesh,Shi-yomi,2025-11,22.0,116.0,283.0,399.0,18.136363636363637,7.142857142857142,173.66666666666666,Suppressed,0.5,1240.4761904761904,High,0.0013278609367455335,0.001854347725054608,0.005826008235259762,0.45735217163788594,0.04798786750305514,Underserved
Arunachal Pradesh,Shi-yomi,2025-12,2.0,67.0,94.0,161.0,80.5,-0.5964912280701755,203.0,Suppressed,0.5,-121.08771929824563,Low,0.00012071463061323032,0.0007482455732676489,0.025859299710889818,0.02266349634770687,0.007710969101174237,Underserved
Arunachal Pradesh,Siang,2025-03,0.0,184.0,117.0,301.0,0.0,0.0,301.0,Suppressed,0.5,0.0,Low,0.0,0.001398893897848213,0.0,0.05616605616605617,0.006036273785960082,Underserved
Arunachal Pradesh,Siang,2025-04,0.0,0.0,156.0,156.0,0.0,-0.4817275747508306,228.5,Suppressed,0.5,-110.0747508305648,Low,0.0,0.0007250081331040573,0.0,0.029109318145862994,0.0031284342545175167,Underserved
Arunachal Pradesh,Siang,2025-05,0.0,0.0,164.0,164.0,0.0,0.05128205128205132,207.0,Suppressed,0.5,10.615384615384624,High,0.0,0.0007621880373658038,0.0,0.05904636673867444,0.0061332930850771855,Underserved
Arunachal Pradesh,Siang,2025-06,0.0,0.0,129.0,129.0,0.0,-0.21341463414634143,149.66666666666666,Suppressed,0.5,-31.9410569105691,Low,0.0,0.0005995259562206627,0.0,0.044179397837934425,0.004597797570659642,Underserved
Arunachal Pradesh,Siang,2025-07,0.0,0.0,156.0,156.0,0.0,0.20930232558139528,149.66666666666666,Suppressed,0.5,31.325581395348824,High,0.0,0.0007250081331040573,0.0,0.067921742340347,0.007009676673965916,Underserved
Arunachal Pradesh,Siang,2025-09,77.0,214.0,160.0,374.0,4.857142857142857,1.3974358974358974,219.66666666666666,Safe,0.5,306.97008547008545,High,0.004647513278609367,0.00173816052423665,0.001560277178651737,0.13465451926990388,0.01615796083143548,Underserved
Arunachal Pradesh,Siang,2025-10,20.0,114.0,85.0,199.0,9.95,-0.4679144385026738,243.0,Suppressed,0.5,-113.70320855614973,Low,0.0012071463061323032,0.0009248501185109448,0.0031962736909733375,0.029885147532206356,0.004388083049421508,Underserved
Arunachal Pradesh,Siang,2025-11,18.0,140.0,233.0,373.0,20.72222222222222,0.8743718592964824,315.3333333333333,Suppressed,0.5,275.7185929648241,High,0.0010864316755190729,0.0017335130362039319,0.00665667273441125,0.10527607512532136,0.012813568640483195,Underserved
Arunachal Pradesh,Siang,2025-12,6.0,165.0,207.0,372.0,62.0,-0.002680965147453085,314.6666666666667,Suppressed,0.5,-0.8436103663985708,Low,0.00036214389183969096,0.0017288655481712135,0.01991647928043688,0.05601547692700508,0.010248360769975123,Underserved
Arunachal Pradesh,Tawang,2025-03,0.0,144.0,198.0,342.0,0.0,0.0,342.0,Suppressed,0.5,0.0,Low,0.0,0.001589440907189664,0.0,0.05616605616605617,0.006093437888762517,Underserved
Arunachal Pradesh,Tawang,2025-04,0.0,0.0,271.0,271.0,0.0,-0.20760233918128657,306.5,Suppressed,0.5,-63.63011695906433,Low,0.0,0.0012594692568666636,0.0,0.04450585152339538,0.004828425929399537,Underserved
Arunachal Pradesh,Tawang,2025-05,0.0,0.0,227.0,227.0,0.0,-0.16236162361623618,280.0,Suppressed,0.5,-45.46125461254613,Low,0.0,0.0010549797834270578,0.0,0.04704684409481458,0.005021178344509576,Underserved
Arunachal Pradesh,Tawang,2025-06,0.0,0.0,169.0,169.0,0.0,-0.2555066079295154,222.33333333333334,Suppressed,0.5,-56.80763582966226,Low,0.0,0.0007854254775293953,0.0,0.041815257674288515,0.00441715341068767,Underserved
Arunachal Pradesh,Tawang,2025-07,0.0,0.0,167.0,167.0,0.0,-0.011834319526627168,187.66666666666666,Suppressed,0.5,-2.2209072978303652,Low,0.0,0.0007761305014639588,0.0,0.05550136911083657,0.0057829760615228445,Underserved
Arunachal Pradesh,Tawang,2025-09,79.0,270.0,178.0,448.0,5.670886075949367,1.682634730538922,261.3333333333333,Safe,0.5,439.72854291417156,High,0.004768227909222597,0.0020820746386578056,0.0018216787908607026,0.15067301294846205,0.017963550608304728,Underserved
Arunachal Pradesh,Tawang,2025-10,35.0,135.0,602.0,737.0,21.057142857142857,0.6450892857142858,450.6666666666667,Safe,0.5,290.72023809523813,High,0.0021125060357315307,0.0034251986801133987,0.006764260474507825,0.0923981772196058,0.012465231835188778,Underserved
Arunachal Pradesh,Tawang,2025-11,46.0,201.0,481.0,682.0,14.826086956521738,-0.07462686567164178,622.3333333333334,Safe,0.5,-46.44278606965174,Low,0.0027764365041042975,0.0031695868383138912,0.004762636349669688,0.05197455943724601,0.008211433866794425,Underserved
Arunachal Pradesh,Tawang,2025-12,22.0,240.0,410.0,650.0,29.545454545454547,-0.04692082111436946,689.6666666666666,Suppressed,0.5,-32.35972629521014,Low,0.0013278609367455335,0.0030208672212669054,0.009490990859445728,0.053530698691989016,0.008688672582166334,Underserved
Arunachal Pradesh,Tirap,2025-03,0.0,253.0,102.0,355.0,0.0,0.0,355.0,Suppressed,0.5,0.0,Low,0.0,0.0016498582516150022,0.0,0.05616605616605617,0.006111563092090118,Underserved
Arunachal Pradesh,Tirap,2025-04,0.0,0.0,156.0,156.0,0.0,-0.5605633802816901,255.5,Suppressed,0.5,-143.22394366197182,Low,0.0,0.0007250081331040573,0.0,0.024681421864520464,0.002685644626383264,Underserved
Arunachal Pradesh,Tirap,2025-05,0.0,0.0,189.0,189.0,0.0,0.21153846153846145,233.33333333333334,Suppressed,0.5,49.35897435897434,High,0.0,0.0008783752381837617,0.0,0.06804733727810651,0.00706824629926578,Underserved
Arunachal Pradesh,Tirap,2025-06,0.0,0.0,188.0,188.0,0.0,-0.005291005291005346,177.66666666666666,Suppressed,0.5,-0.9400352733686165,Low,0.0,0.0008737277501510434,0.0,0.05586888126570666,0.005849006451615979,Underserved
Arunachal Pradesh,Tirap,2025-07,0.0,0.0,169.0,169.0,0.0,-0.10106382978723405,182.0,Suppressed,0.5,-18.393617021276597,Low,0.0,0.0007854254775293953,0.0,0.05048969942586964,0.005284597585845782,Underserved
Arunachal Pradesh,Tirap,2025-09,32.0,197.0,195.0,392.0,12.25,1.3195266272189348,249.66666666666666,Safe,0.5,329.4418145956607,High,0.001931434089811685,0.0018218153088255798,0.00393511082557019,0.1302786628230415,0.015134006675990536,Underserved
Arunachal Pradesh,Tirap,2025-10,32.0,133.0,604.0,737.0,23.03125,0.8801020408163265,432.6666666666667,Safe,0.5,380.7908163265306,High,0.001931434089811685,0.0034251986801133987,0.007398409893992933,0.10559791682240663,0.013839606900997944,Underserved
